,0
12181,3317688078
12182,3317686102
12183,3317722391
12184,3317701172
12185,3317299612
12186,3317302205
12187,3317167421
12188,3317132834
12189,3316965409
12190,3316960145
12191,3316853664
12192,3316588551
12193,3316583069
12194,3316524794
12195,3316491616
12196,3316159835
12197,3316125949
12198,3316122739
12199,3316039686
12200,3373440343
12201,3368992597
12202,3368953705
12203,3359352374
12204,3357576483
12205,3354076361
12206,3354003965
12207,3353995980
12208,3352422068
12209,3349072337
12210,3349060173
12211,3346958669
12212,3346890770
12213,3346629285
12214,3343186211
12215,3343105463
12216,3343045397
12217,3343020563
12218,3342985490
12219,3342895085
12220,3341222944
12221,3341135533
12222,3341064941
12223,3339296543
12224,3339188945
12225,3338827848
12226,3338803947
12227,3338073823
12228,3338039750
12229,3338001786
12230,3337924400
12231,3337853249
12232,3337793597
12233,3337723524
12234,3337112876
12235,3336957885
12236,3335551472
12237,3333428085
12238,3331674777
12239,3331295463
12240,3325512997
12241,3325159662
12242,3325182218
12243,3323182298
12244,3321523846
12245,3321520821
12246,3317412908
12247,3316361395
12248,3316350497
12249,3316287163
12250,3316285579
12251,3316263170
12252,3316260405
12253,3315535607
12254,3315573933
12255,3315562371
12256,3315560785
12257,3315529893
12258,3315478603
12259,3315524977
12260,3314456228
12261,3378700552
12262,3378609183
12263,3378587526
12264,3378595672
12265,3378584157
12266,3378581933
12267,3378457083
12268,3375450940
12269,3375308647
12270,3375325186
12271,3375321502
12272,3374577144
12273,3373099508
12274,3373076615
12275,3373090660
12276,3371878855
12277,3371797296
12278,3369141881
12279,3359117837
12280,3357193216
12281,3357114006
12282,3356811870
12283,3356765535
12284,3355617344
12285,3355650305
12286,3355593054
12287,3355497168
12288,3355522416
12289,3351845059
12290,3351776414
12291,3351537600
12292,3351513397
12293,3351474525
12294,3348764892
12295,3348770579
12296,3348735265
12297,3348689737
12298,3348664180
12299,3348294838
12300,3348218831
12301,3348172494
12302,3348000983
12303,3347952897
12304,3337362449
12305,3336249241
12306,3336008283
12307,3335690330
12308,3335633190
12309,3335434888
12310,3335280754
12311,3334715877
12312,3334652971
12313,3331843310
12314,3331698507
12315,3331623954
12316,3331306367
12317,3330791693
12318,3330728725
12319,3330630991
12320,3330565040
12321,3329134456
12322,3329122349
12323,3329069036
12324,3329066053
12325,3381373588
12326,3381345107
12327,3381288199
12328,3375481964
12329,3373889487
12330,3364129356
12331,3363948955
12332,3362830012
12333,3362791466
12334,3362743905
12335,3362656203
12336,3361046279
12337,3360965263
12338,3360878779
12339,3360421538
12340,3359056366
12341,3357395756
12342,3353807781
12343,3353271922
12344,3353011444
12345,3352345732
12346,3352262628
12347,3352225442
12348,3352142937
12349,3351648373
12350,3351624620
12351,3350797784
12352,3350150802
12353,3348818450
12354,3348754892
12355,3348697821
12356,3348523080
12357,3348268670
12358,3348246703
12359,3346884145
12360,3344888085
12361,3344154923
12362,3344075296
12363,3344022326
12364,3343909528
12365,3343188838
12366,3343211593
12367,3343076677
12368,3341448752
12369,3341462730
12370,3339291096
12371,3339046831
12372,3338533878
12373,3334174107
12374,3334026867
12375,3333917227
12376,3333896829
12377,3333700562
12378,3333682338
12379,3333596002
12380,3332003475
12381,3331886494
12382,3331845799
12383,3330418998
12384,3329105079
12385,3329099482
12386,3329043912
12387,3328968321
12388,3328982773
12389,3328828247
12390,3328860356
12391,3327356386
12392,3326482675
12393,3326470168
12394,3326455412
12395,3326292561
12396,3380527911
12397,3380404287
12398,3367245005
12399,3366017604
12400,3365824624
12401,3365444549
12402,3362393291
12403,3360655859
12404,3359418761
12405,3357506560
12406,3357431840
12407,3357420236
12408,3357352567
12409,3356556451
12410,3356373837
12411,3356290497
12412,3356221707
12413,3356137920
12414,3355629957
12415,3355458324
12416,3355261381
12417,3355108711
12418,3353960549
12419,3353894419
12420,3353798039
12421,3353605303
12422,3353574502
12423,3352742881
12424,3352612810
12425,3352579712
12426,3352557822
12427,3352184137
12428,3352096195
12429,3351970931
12430,3351887481
12431,3351860011
12432,3351697838
12433,3350317193
12434,3350166600
12435,3349996950
12436,3349889723
12437,3346592939
12438,3346515463
12439,3345657106
12440,3344834718
12441,3342102438
12442,3338991772
12443,3338100192
12444,3381392182
12445,3379910263
12446,3378875087
12447,3374517002
12448,3374284643
12449,3374229476
12450,3367782919
12451,3367679307
12452,3366691584
12453,3366637809
12454,3366662758
12455,3366399485
12456,3366304817
12457,3365195366
12458,3365118713
12459,3365057169
12460,3365012408
12461,3364848961
12462,3382178887
12463,3382185899
12464,3382094520
12465,3376028474
12466,3376013646
12467,3376000404
12468,3375625686
12469,3375602329
12470,3375579841
12471,3375516795
12472,3375090603
12473,3375010259
12474,3372349244
12475,3372267623
12476,3372235535
12477,3372231802
12478,3372139378
12479,3372154073
12480,3372079471
12481,3369183857
12482,3369122976
12483,3369116267
12484,3369053656
12485,3369014599
12486,3368301943
12487,3367434923
12488,3367371960
12489,3366069390
12490,3366073981
12491,3365958214
12492,3365903072
12493,3365715045
12494,3365469421
12495,3364582283
12496,3364570507
12497,3363373536
12498,3363360557
12499,3363258710
12500,3362671114
12501,3362580823
12502,3357993966
12503,3354918580
12504,3354014522
12505,3353939441
12506,3353929448
12507,3353875176
12508,3353309196
12509,3351743226
12510,3351639297
12511,3350729808
12512,3349725301
12513,3349625960
12514,3349544994
12515,3348913751
12516,3348910312
12517,3348844919
12518,3348830250
12519,3348717709
12520,3348597611
12521,3347966614
12522,3347835572
12523,3345107210
12524,3345094542
12525,3344999523
12526,3344996140
12527,3344917086
12528,3343899613
12529,3343624314
12530,3343590999
12531,3343553552
12532,3343531816
12533,3343140521
12534,3343062585
12535,3363467209
12536,3335268355
12537,3335293076
12538,3333355840
12539,3330033521
12540,3329927549
12541,3329859449
12542,3329131732
12543,3325415096
12544,3325412051
12545,3325348833
12546,3325298822
12547,3325261546
12548,3325173354
12549,3325033530
12550,3323722824
12551,3321620337
12552,3321545490
12553,3321529077
12554,3320464701
12555,3319762637
12556,3319171128
12557,3318146118
12558,3318131962
12559,3317000020
12560,3316850090
12561,3316585107
12562,3316589830
12563,3315321603
12564,3314264390
12565,3314144209
12566,3314095424
12567,3314080531
12568,3314043040
12569,3313040073
12570,3312946611
12571,3312941076
12572,3312896135
12573,3312878956
12574,3312509083
12575,3312512865
12576,3312460298
12577,3312441228
12578,3310606279
12579,3310601730
12580,3310558833
12581,3310505814
12582,3310402126
12583,3310372130
12584,3310307546
12585,3310311721
12586,3310254967
12587,3310155678
12588,3310119438
12589,3310125571
12590,3310083689
12591,3310035833
12592,3309549915
12593,3309373670
12594,3381344958
12595,3381249487
12596,3381233785
12597,3379773410
12598,3379733990
12599,3379678381
12600,3379250976
12601,3379137212
12602,3379161247
12603,3372834119
12604,3371980350
12605,3371877911
12606,3371880664
12607,3371825551
12608,3371792459
12609,3371756697
12610,3371753123
12611,3362826097
12612,3362799116
12613,3362704550
12614,3362624411
12615,3353264529
12616,3350548392
12617,3350472547
12618,3348104284
12619,3347867727
12620,3340736182
12621,3334093221
12622,3333663609
12623,3333576815
12624,3332360663
12625,3332250825
12626,3331811724
12627,3331415128
12628,3329951327
12629,3328245484
12630,3328230341
12631,3328145301
12632,3327517345
12633,3327427699
12634,3327413798
12635,3326194910
12636,3324378949
12637,3324355037
12638,3323469235
12639,3323472496
12640,3323439957
12641,3323271157
12642,3322448584
12643,3322464391
12644,3318906652
12645,3315907865
12646,3315105722
12647,3315013621
12648,3315000386
12649,3314946628
12650,3310921866
12651,3358221465
12652,3358154798
12653,3357988069
12654,3348961715
12655,3340175268
12656,3340163092
12657,3334814817
12658,3334781544
12659,3334799942
12660,3334687331
12661,3334664385
12662,3334599370
12663,3322152274
12664,3322129295
12665,3322079094
12666,3322078273
12667,3322104600
12668,3322103776
12669,3322122051
12670,3322082309
12671,3322049330
12672,3321784897
12673,3321718973
12674,3321713936
12675,3321657545
12676,3321651514
12677,3321620062
12678,3321564240
12679,3321580339
12680,3321478872
12681,3321504605
12682,3321521596
12683,3315654372
12684,3315596298
12685,3315602886
12686,3315640523
12687,3315609795
12688,3315568741
12689,3315546756
12690,3315563714
12691,3315542739
12692,3314956801
12693,3314943803
12694,3314960434
12695,3314898009
12696,3314876058
12697,3314913200
12698,3314891469
12699,3314639590
12700,3314665436
12701,3314592568
12702,3314590222
12703,3313861786
12704,3313797803
12705,3313794792
12706,3313741378
12707,3313619299
12708,3313664150
12709,3313602358
12710,3313489154
12711,3313506413
12712,3313483119
12713,3313409150
12714,3313383858
12715,3313347993
12716,3313322622
12717,3312770965
12718,3312747410
12719,3312754258
12720,3312743458
12721,3312722828
12722,3375108457
12723,3337276461
12724,3334494476
12725,3328980575
12726,3328814153
12727,3327341127
12728,3326093975
12729,3325912207
12730,3322632664
12731,3321937720
12732,3321036060
12733,3320805724
12734,3319443142
12735,3319388486
12736,3317316351
12737,3317265363
12738,3316030975
12739,3314364533
12740,3314281477
12741,3314232587
12742,3314148253
12743,3310494555
12744,3310453468
12745,3309519579
12746,3309541705
12747,3309318823
12748,3309239122
12749,3307970350
12750,3307886450
12751,3307920226
12752,3307855969
12753,3307808672
12754,3306038676
12755,3305949417
12756,3305003682
12757,3382092180
12758,3381726870
12759,3380899944
12760,3380452969
12761,3380401779
12762,3380379632
12763,3380352522
12764,3378697961
12765,3378677011
12766,3378655077
12767,3377389305
12768,3377336258
12769,3377363691
12770,3375872228
12771,3375786995
12772,3375719499
12773,3375756018
12774,3374764372
12775,3374749802
12776,3374227239
12777,3371039396
12778,3370305355
12779,3370229134
12780,3369794056
12781,3369651319
12782,3369387816
12783,3369385151
12784,3368356357
12785,3368303498
12786,3368330504
12787,3367792833
12788,3366743410
12789,3366327496
12790,3364886864
12791,3363404094
12792,3363271598
12793,3362438110
12794,3362421465
12795,3361833198
12796,3359316512
12797,3359311392
12798,3359185408
12799,3359134832
12800,3358476678
12801,3358440517
12802,3382084073
12803,3379876874
12804,3378750700
12805,3377441753
12806,3371856825
12807,3371655797
12808,3365369177
12809,3364825376
12810,3364779493
12811,3361061562
12812,3360984705
12813,3360825355
12814,3360768082
12815,3360753344
12816,3360261716
12817,3360028770
12818,3358165330
12819,3357601765
12820,3354774006
12821,3354729076
12822,3354047470
12823,3354053485
12824,3353869975
12825,3353820537
12826,3352677271
12827,3352730717
12828,3302842079
12829,3375179165
12830,3372987323
12831,3373033500
12832,3371919030
12833,3354929108
12834,3351964432
12835,3346210989
12836,3345898936
12837,3345821788
12838,3341456525
12839,3338040805
12840,3337720099
12841,3337379609
12842,3337296694
12843,3335900475
12844,3335677029
12845,3335617059
12846,3332390997
12847,3329100188
12848,3328835673
12849,3321987181
12850,3321954571
12851,3321195230
12852,3320434856
12853,3317250695
12854,3317072388
12855,3314177500
12856,3314171052
12857,3312603642
12858,3312565688
12859,3311730063
12860,3311173768
12861,3378211958
12862,3362387294
12863,3362352450
12864,3359310958
12865,3374934665
12866,3374834524
12867,3354004201
12868,3352244674
12869,3350778177
12870,3350746457
12871,3350770248
12872,3350693020
12873,3350588667
12874,3349604607
12875,3346371224
12876,3341242431
12877,3340925234
12878,3340320673
12879,3338830879
12880,3338671287
12881,3338518110
12882,3379198145
12883,3379131789
12884,3378520681
12885,3378446361
12886,3378440238
12887,3378362747
12888,3378300649
12889,3378247208
12890,3376910828
12891,3376849033
12892,3376885895
12893,3376834800
12894,3376823473
12895,3376798119
12896,3376785157
12897,3376771314
12898,3376717241
12899,3376700252
12900,3376663142
12901,3376599786
12902,3376485358
12903,3376427473
12904,3376432178
12905,3376366544
12906,3375614058
12907,3375435842
12908,3375423477
12909,3375339297
12910,3375308561
12911,3375212211
12912,3375117377
12913,3375112268
12914,3373975969
12915,3373982192
12916,3373270801
12917,3373224348
12918,3373191812
12919,3372367040
12920,3372374508
12921,3372216188
12922,3372211171
12923,3371852309
12924,3371777679
12925,3371669932
12926,3370871678
12927,3370474569
12928,3370337807
12929,3370228459
12930,3368515685
12931,3368468812
12932,3368422572
12933,3367375735
12934,3367420221
12935,3367182588
12936,3366934874
12937,3366857563
12938,3366844227
12939,3366830238
12940,3366077217
12941,3366101416
12942,3365996522
12943,3364500973
12944,3362895583
12945,3362941564
12946,3362520278
12947,3362465479
12948,3362397250
12949,3361389453
12950,3361254148
12951,3360934481
12952,3360563933
12953,3360477737
12954,3360486195
12955,3360348210
12956,3360322788
12957,3359632058
12958,3359567016
12959,3359543770
12960,3359397826
12961,3359358769
12962,3359364683
12963,3357042855
12964,3356985066
12965,3356878983
12966,3355987115
12967,3355959606
12968,3355816132
12969,3355584858
12970,3355483399
12971,3355462993
12972,3379862163
12973,3379709184
12974,3379638545
12975,3379466260
12976,3379251137
12977,3378422371
12978,3378177502
12979,3377834251
12980,3375482749
12981,3374381938
12982,3371908868
12983,3368557897
12984,3365227704
12985,3365230032
12986,3363122453
12987,3360314389
12988,3360287063
12989,3360260292
12990,3360165204
12991,3359470558
12992,3359333050
12993,3358544911
12994,3381732940
12995,3363986628
12996,3363235509
12997,3363230536
12998,3360640366
12999,3354940760
13000,3353432207
13001,3353347851
13002,3353154634
13003,3350862672
13004,3345233716
13005,3342781823
13006,3342647472
13007,3342475527
13008,3341348632
13009,3340847030
13010,3340836373
13011,3340822870
13012,3340082406
13013,3339273995
13014,3339205781
13015,3339116896
13016,3339038767
13017,3339019502
13018,3338963283
13019,3338890805
13020,3332850691
13021,3330106579
13022,3330047932
13023,3329979481
13024,3329913409
13025,3329706392
13026,3329642979
13027,3328832361
13028,3328666243
13029,3328507369
13030,3328409493
13031,3328421639
13032,3328081882
13033,3328045508
13034,3327482147
13035,3327421572
13036,3327402963
13037,3327306725
13038,3327321105
13039,3327267081
13040,3327188703
13041,3319117920
13042,3319089208
13043,3319064505
13044,3317945137
13045,3317876708
13046,3317892181
13047,3317806743
13048,3268699599
13049,3268674850
13050,3268603825
13051,3268585897
13052,3206216260
13053,3206174076
13054,3206192571
13055,3206159169
13056,3206125592
13057,3206140330
13058,3206066199
13059,3206005834
13060,3205965675
13061,3205898473
13062,3205839158
13063,3205712708
13064,3205604214
13065,3205074659
13066,3381076019
13067,3379908032
13068,3377939788
13069,3377838029
13070,3376032841
13071,3374984741
13072,3374530890
13073,3374394929
13074,3373620297
13075,3373554327
13076,3369639922
13077,3369595575
13078,3369600385
13079,3369537445
13080,3369532903
13081,3369447883
13082,3366102710
13083,3359410361
13084,3359133002
13085,3357518790
13086,3357534176
13087,3357433937
13088,3357412841
13089,3355648991
13090,3355606172
13091,3355530299
13092,3352044269
13093,3351997916
13094,3329080273
13095,3328984945
13096,3328837897
13097,3328841961
13098,3327614908
13099,3325342555
13100,3323484886
13101,3318318281
13102,3318316028
13103,3317728826
13104,3317686389
13105,3316600961
13106,3316211698
13107,3313328221
13108,3310428311
13109,3309506201
13110,3309540434
13111,3309359166
13112,3309422423
13113,3309370061
13114,3309274632
13115,3309217231
13116,3308669883
13117,3308653717
13118,3380106991
13119,3369969346
13120,3365147641
13121,3364486766
13122,3364473414
13123,3362746136
13124,3361264585
13125,3361078716
13126,3361072746
13127,3360810947
13128,3360688967
13129,3359398836
13130,3359412972
13131,3359356093
13132,3354785103
13133,3352898809
13134,3352440584
13135,3352336768
13136,3352365425
13137,3352351368
13138,3352253632
13139,3352185292
13140,3352147313
13141,3349429124
13142,3348780638
13143,3346463853
13144,3346394124
13145,3346306810
13146,3346360009
13147,3346265500
13148,3346166200
13149,3346128603
13150,3346112935
13151,3346037105
13152,3346042176
13153,3345966511
13154,3338112628
13155,3338067898
13156,3338063950
13157,3337977726
13158,3337907626
13159,3337894893
13160,3337825429
13161,3335312546
13162,3335262904
13163,3335214951
13164,3334567674
13165,3334519399
13166,3334511302
13167,3334385733
13168,3333804129
13169,3333647388
13170,3333568853
13171,3332148374
13172,3331955801
13173,3331944963
13174,3331843554
13175,3331282981
13176,3330684337
13177,3330618211
13178,3330518252
13179,3329643913
13180,3328192369
13181,3382476085
13182,3382432846
13183,3381287351
13184,3381271590
13185,3372040101
13186,3370444360
13187,3357335890
13188,3352268758
13189,3350823273
13190,3345014717
13191,3345000920
13192,3344926344
13193,3351053031
13194,3334565993
13195,3333977902
13196,3333844997
13197,3332697439
13198,3330779914
13199,3376930783
13200,3367530419
13201,3367339872
13202,3343399832
13203,3343347084
13204,3337872287
13205,3336382527
13206,3335998998
13207,3330904391
13208,3330884292
13209,3328950047
13210,3327655164
13211,3324512393
13212,3324002441
13213,3323926303
13214,3323698170
13215,3321536344
13216,3321150129
13217,3317826120
13218,3317830618
13219,3315001294
13220,3311103419
13221,3310112796
13222,3310029523
13223,3309961907
13224,3309766612
13225,3309756498
13226,3307724812
13227,3307208884
13228,3301185762
13229,3297607203
13230,3297590494
13231,3297505815
13232,3297220709
13233,3297147999
13234,3297128328
13235,3296825440
13236,3296800495
13237,3296752529
13238,3296686257
13239,3296472504
13240,3295748443
13241,3295753546
13242,3295310587
13243,3295275429
13244,3294690359
13245,3293600855
13246,3293498026
13247,3293102731
13248,3293110353
13249,3293096493
13250,3292620404
13251,3292585084
13252,3292559268
13253,3292536124
13254,3292550722
13255,3292479026
13256,3292495087
13257,3292441633
13258,3292296366
13259,3292293653
13260,3292282271
13261,3292039151
13262,3382462285
13263,3382017348
13264,3382063050
13265,3381502655
13266,3381417806
13267,3381413403
13268,3380984426
13269,3380055125
13270,3380070999
13271,3380015228
13272,3378996863
13273,3378923661
13274,3378888174
13275,3376804007
13276,3376745622
13277,3374359161
13278,3373920732
13279,3373857384
13280,3373863397
13281,3373448520
13282,3373420930
13283,3371940901
13284,3371827621
13285,3371728697
13286,3370935231
13287,3370639571
13288,3370604800
13289,3370590955
13290,3370341283
13291,3369583884
13292,3366551726
13293,3365954021
13294,3365921352
13295,3365495113
13296,3365369185
13297,3365048384
13298,3365043724
13299,3364473666
13300,3364368827
13301,3364380815
13302,3362243719
13303,3362188516
13304,3361452891
13305,3361238565
13306,3361139553
13307,3361101369
13308,3360371776
13309,3360355457
13310,3358538803
13311,3358534344
13312,3358457810
13313,3358460252
13314,3358374757
13315,3358329669
13316,3358265504
13317,3357183400
13318,3356874106
13319,3356867328
13320,3356803995
13321,3356750421
13322,3356060781
13323,3356007707
13324,3355898272
13325,3355942848
13326,3355772313
13327,3355745107
13328,3355679382
13329,3355488742
13330,3355471483
13331,3355420702
13332,3355392408
13333,3355309095
13334,3355312558
13335,3355021504
13336,3354976887
13337,3354951357
13338,3353784725
13339,3353718391
13340,3375017359
13341,3372401222
13342,3372341230
13343,3368051768
13344,3359355294
13345,3359269210
13346,3358265659
13347,3352326645
13348,3379046272
13349,3374453628
13350,3374417345
13351,3374411689
13352,3373624889
13353,3364270972
13354,3334196067
13355,3327680629
13356,3325141989
13357,3325039632
13358,3324819440
13359,3317323672
13360,3317299448
13361,3317285165
13362,3317260334
13363,3310539508
13364,3309381607
13365,3309266384
13366,3308770790
13367,3308675171
13368,3308699932
13369,3307931575
13370,3307825959
13371,3307803349
13372,3306992995
13373,3306941686
13374,3306215340
13375,3306211912
13376,3306124477
13377,3305985339
13378,3304977270
13379,3304839681
13380,3304805349
13381,3304451627
13382,3304416011
13383,3304027248
13384,3304040796
13385,3303812229
13386,3303656734
13387,3303652589
13388,3361446630
13389,3361433823
13390,3355603003
13391,3353521060
13392,3349790067
13393,3346659272
13394,3346237296
13395,3344025211
13396,3339960168
13397,3339692273
13398,3338170437
13399,3378493364
13400,3378418482
13401,3376878460
13402,3376886207
13403,3376853568
13404,3376871630
13405,3376821353
13406,3376366126
13407,3375223664
13408,3374126313
13409,3374144423
13410,3374131843
13411,3374093344
13412,3374110618
13413,3374057591
13414,3373920592
13415,3373723706
13416,3373669874
13417,3369269413
13418,3369219387
13419,3369217790
13420,3369197200
13421,3369212557
13422,3366179821
13423,3363511032
13424,3363036624
13425,3362984836
13426,3362838353
13427,3362759218
13428,3361535420
13429,3361532117
13430,3361428933
13431,3361425189
13432,3361241203
13433,3361125423
13434,3359551847
13435,3359462534
13436,3359436996
13437,3358421163
13438,3357786731
13439,3355949847
13440,3354240680
13441,3354159287
13442,3354195733
13443,3354163468
13444,3354160772
13445,3354086918
13446,3354049453
13447,3354011329
13448,3353575830
13449,3353374861
13450,3353380192
13451,3353345582
13452,3353301688
13453,3352414571
13454,3352441028
13455,3352429752
13456,3382506977
13457,3382531339
13458,3382457581
13459,3382443165
13460,3379013748
13461,3377898678
13462,3377931950
13463,3377744275
13464,3375622100
13465,3375227883
13466,3375230484
13467,3375143411
13468,3374935965
13469,3374818570
13470,3373602004
13471,3373590460
13472,3373459003
13473,3373413272
13474,3373378144
13475,3372272669
13476,3372208486
13477,3372199516
13478,3372165670
13479,3367609068
13480,3367647353
13481,3367616285
13482,3367624233
13483,3367593471
13484,3367600173
13485,3366019258
13486,3364307559
13487,3364299814
13488,3364260846
13489,3364152370
13490,3364092391
13491,3357119731
13492,3357030325
13493,3356965649
13494,3356907794
13495,3348162980
13496,3342357911
13497,3337943039
13498,3337848002
13499,3328641385
13500,3328525408
13501,3325836349
13502,3325187896
13503,3325152908
13504,3322746830
13505,3322733017
13506,3320159341
13507,3320127625
13508,3320134312
13509,3320159986
13510,3320087212
13511,3319704677
13512,3319711607
13513,3319668686
13514,3319652729
13515,3319489779
13516,3318972685
13517,3315971830
13518,3314427430
13519,3314445179
13520,3314462907
13521,3382327177
13522,3380959082
13523,3380811461
13524,3380555638
13525,3380513197
13526,3380500060
13527,3378769619
13528,3378753612
13529,3378720562
13530,3378648101
13531,3378644561
13532,3378672615
13533,3378700985
13534,3378579728
13535,3378576404
13536,3378573217
13537,3378601089
13538,3377783322
13539,3377789948
13540,3377696045
13541,3377617972
13542,3377649923
13543,3377556141
13544,3377561976
13545,3377353765
13546,3377320693
13547,3376999234
13548,3376276517
13549,3376218651
13550,3375979298
13551,3375725646
13552,3374658440
13553,3373221390
13554,3373145851
13555,3373112838
13556,3373024248
13557,3372558920
13558,3372555701
13559,3371299389
13560,3371295567
13561,3371288713
13562,3371236835
13563,3371232512
13564,3371206854
13565,3371203671
13566,3371190390
13567,3371034028
13568,3371051988
13569,3371041169
13570,3371040266
13571,3370968861
13572,3370976609
13573,3370956019
13574,3370039370
13575,3370043153
13576,3370004595
13577,3369957207
13578,3369664471
13579,3369587702
13580,3369604467
13581,3369541698
13582,3369474278
13583,3369468668
13584,3369407422
13585,3369405047
13586,3369460502
13587,3369369055
13588,3369377071
13589,3369394838
13590,3369373055
13591,3369333476
13592,3369370489
13593,3369318844
13594,3369297929
13595,3369267122
13596,3369191017
13597,3368436657
13598,3368412598
13599,3368027021
13600,3368082285
13601,3367947027
13602,3367943584
13603,3367901281
13604,3367727116
13605,3367743464
13606,3367740711
13607,3367686896
13608,3367710302
13609,3367650714
13610,3381763563
13611,3380300520
13612,3348631426
13613,3348125522
13614,3346935345
13615,3340033304
13616,3338180474
13617,3338045647
13618,3337775920
13619,3337537607
13620,3336410623
13621,3333938419
13622,3330775717
13623,3330586571
13624,3329310018
13625,3329105376
13626,3329051673
13627,3328990946
13628,3327788175
13629,3327730321
13630,3325907038
13631,3325398406
13632,3325368849
13633,3323997720
13634,3376488966
13635,3376511799
13636,3375597497
13637,3375577426
13638,3375565363
13639,3375570774
13640,3375259417
13641,3372274201
13642,3355264743
13643,3352334918
13644,3352343046
13645,3352309249
13646,3352266209
13647,3335674375
13648,3330560372
13649,3325773813
13650,3325672014
13651,3321962874
13652,3321934169
13653,3321426162
13654,3321004788
13655,3320797957
13656,3319112620
13657,3317610952
13658,3316452200
13659,3314026604
13660,3314032696
13661,3312892351
13662,3312860319
13663,3310853269
13664,3380248396
13665,3380235786
13666,3378762322
13667,3378596930
13668,3378507711
13669,3377561982
13670,3378805461
13671,3372868002
13672,3372786158
13673,3369550719
13674,3368306089
13675,3360033590
13676,3355974928
13677,3354816015
13678,3369636430
13679,3366481788
13680,3366398540
13681,3367003180
13682,3375614465
13683,3370471973
13684,3348349262
13685,3325334298
13686,3325069895
13687,3324676612
13688,3324670500
13689,3324586726
13690,3324508624
13691,3322899039
13692,3322720838
13693,3322418400
13694,3321238971
13695,3319174104
13696,3319127079
13697,3319131524
13698,3319018920
13699,3318990890
13700,3318537707
13701,3315665797
13702,3315690018
13703,3314945270
13704,3314980923
13705,3313945033
13706,3313931408
13707,3313751586
13708,3313609180
13709,3313663780
13710,3308862156
13711,3308799294
13712,3308825734
13713,3308793142
13714,3308127630
13715,3308098911
13716,3308092659
13717,3308090655
13718,3308056113
13719,3308006880
13720,3307077263
13721,3307074138
13722,3307082099
13723,3307059915
13724,3307046664
13725,3307002695
13726,3306527787
13727,3306346214
13728,3306353465
13729,3302835473
13730,3370226431
13731,3360962734
13732,3348945937
13733,3348830354
13734,3348805132
13735,3347803038
13736,3345105015
13737,3344856509
13738,3381126345
13739,3376757599
13740,3375378801
13741,3373664815
13742,3373483117
13743,3371805606
13744,3370148037
13745,3364361467
13746,3363045767
13747,3363071022
13748,3362909047
13749,3362521806
13750,3362429538
13751,3362462391
13752,3362397379
13753,3362364647
13754,3362360892
13755,3360901150
13756,3357694245
13757,3355796324
13758,3355674049
13759,3354005951
13760,3353997230
13761,3353921164
13762,3353547762
13763,3353465418
13764,3350828217
13765,3350801170
13766,3350763639
13767,3350677200
13768,3350611615
13769,3381550227
13770,3381477296
13771,3381484381
13772,3381452893
13773,3380736381
13774,3380135847
13775,3380121120
13776,3380077437
13777,3380074095
13778,3380040545
13779,3379216139
13780,3379199993
13781,3379163776
13782,3376873821
13783,3376861565
13784,3376796824
13785,3376167820
13786,3376184055
13787,3376123464
13788,3371072071
13789,3361509250
13790,3361516502
13791,3361552876
13792,3361500208
13793,3360924396
13794,3357723285
13795,3357740037
13796,3357496214
13797,3354207658
13798,3353417818
13799,3353345960
13800,3351299780
13801,3351226265
13802,3343239033
13803,3343225922
13804,3340601963
13805,3378822371
13806,3374505539
13807,3372212501
13808,3371568522
13809,3371555313
13810,3371484213
13811,3371321035
13812,3369611051
13813,3368744365
13814,3368635331
13815,3364336063
13816,3364252261
13817,3364152310
13818,3364131334
13819,3376131437
13820,3372184382
13821,3365332738
13822,3356831034
13823,3356710645
13824,3356554332
13825,3347848114
13826,3347825420
13827,3347766452
13828,3347170790
13829,3347076782
13830,3347122630
13831,3347069525
13832,3345485107
13833,3345400804
13834,3336489326
13835,3334835688
13836,3334449781
13837,3330973239
13838,3331010461
13839,3330966529
13840,3330593604
13841,3330239279
13842,3330223528
13843,3329594640
13844,3329611511
13845,3329155231
13846,3329094403
13847,3380470110
13848,3380396465
13849,3380413772
13850,3380389716
13851,3379082803
13852,3378929659
13853,3378933799
13854,3378918356
13855,3378847738
13856,3375309515
13857,3375197380
13858,3375209927
13859,3375074995
13860,3373614102
13861,3373563398
13862,3373500973
13863,3373444255
13864,3373214291
13865,3373147467
13866,3372851470
13867,3372697911
13868,3372751005
13869,3370823107
13870,3370656999
13871,3367925531
13872,3367910077
13873,3363470227
13874,3360462899
13875,3360397078
13876,3356734634
13877,3355349610
13878,3353859412
13879,3353729081
13880,3353695309
13881,3353606518
13882,3352838049
13883,3351512324
13884,3351428388
13885,3351271755
13886,3351225838
13887,3348465582
13888,3348387399
13889,3348391702
13890,3348272343
13891,3348236073
13892,3348159267
13893,3346774269
13894,3346719929
13895,3346100831
13896,3346063705
13897,3346002728
13898,3345676032
13899,3345701207
13900,3345184845
13901,3345241079
13902,3345136194
13903,3345140968
13904,3344900953
13905,3344794086
13906,3344724148
13907,3343918469
13908,3343862516
13909,3343807648
13910,3343814671
13911,3343758571
13912,3343123353
13913,3342707288
13914,3342599795
13915,3342400584
13916,3342362773
13917,3372462294
13918,3366192670
13919,3366199858
13920,3366117612
13921,3363864900
13922,3363558665
13923,3363563918
13924,3359466624
13925,3357756069
13926,3355926099
13927,3350946710
13928,3350974270
13929,3350924229
